EXERCICIO;CODIGO_NATUREZA_DESPESA;NOME_NATUREZA_DESPESA;CODIGO_ITEM_DESPESA;NOME_ITEM_DESPESA
2024;44409200;DESPESAS DE EXERCICIOS ANTERIORES;1;DESPESAS DE EXERCICIOS ANTERIORES
2024;444141;GRUPO NATUREZA DESPESA;1;TRANSF INVEST FUNDO A FUNDO                                                     
2024;44414100;CONTRIBUICOES;1;TRANSF INVEST FUNDO A FUNDO
2024;445039;GRUPO NATUREZA DESPESA;1;OUTROS SERVICOS DE TERCEIROS PESSOA JURIDICA                                    
2024;44503900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;1;OUTROS SERVICOS DE TERCEIROS PESSOA JURIDICA
2024;445041;GRUPO NATUREZA DESPESA;1;CONTRIBUICOES                                                                   
2024;44504100;CONTRIBUICOES;1;CONTRIBUICOES
2024;445042;GRUPO NATUREZA DESPESA;1;AUXILIOS                                                                        
2024;44504200;AUXILIOS;1;AUXILIOS
2024;445043;GRUPO NATUREZA DESPESA;1;EQUIPAMENTOS E MATERIAL PERMANENTE                                              
2024;44504300;SUBVENÇÕES SOCIAIS;1;EQUIPAMENTOS E MATERIAL PERMANENTE
2024;445051;GRUPO NATUREZA DESPESA;1;OBRAS HIDROAMBIENTAIS                                                           
2024;44505100;OBRAS E INSTALACOES;1;OBRAS HIDROAMBIENTAIS
2024;445052;GRUPO NATUREZA DESPESA;1;EQUIPAMENTOS                                                                    
2024;44505200;EQUIPAMENTOS E MATERIAL PERMANENTE;1;EQUIPAMENTOS
2024;445061;GRUPO NATUREZA DESPESA;61;AQUISICAO DE IMOVEIS                                                            
2024;44506100;AQUISICAO DE IMOVEIS;61;AQUISICAO DE IMOVEIS
2024;447041;GRUPO NATUREZA DESPESA;1;CONTRIBUICOES                                                                   
2024;44704100;CONTRIBUICOES;1;CONTRIBUICOES
2024;449014;GRUPO NATUREZA DESPESA;1;DIARIAS DO ESTADO                                                               
2024;449014;GRUPO NATUREZA DESPESA;2;DIARIAS FORA DO ESTADO                                                          
2024;449014;GRUPO NATUREZA DESPESA;3;DIARIAS NO EXTERIOR                                                             
2024;44901400;DIARIAS - CIVIL;1;DIARIAS DO ESTADO
2024;44901400;DIARIAS - CIVIL;2;DIARIAS FORA DO ESTADO
2024;44901400;DIARIAS - CIVIL;3;DIARIAS NO EXTERIOR
2024;449016;GRUPO NATUREZA DESPESA;1;OUTRAS DESPESAS VARIÁVEIS PESSOAL CIVIL                                         
2024;44901600;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;1;OUTRAS DESPESAS VARIÁVEIS PESSOAL CIVIL
2024;449030;GRUPO NATUREZA DESPESA;1;COMBUSTIVEL E LUBRIFICANTES                                                     
2024;449030;GRUPO NATUREZA DESPESA;2;GENEROS DE ALIMENTOS                                                            
2024;449030;GRUPO NATUREZA DESPESA;3;ANIMAIS PRA ESTUDOS CORTE OU ABATE                                              
2024;449030;GRUPO NATUREZA DESPESA;4;ALIMENTO PARA ANIMAIS                                                           
2024;449030;GRUPO NATUREZA DESPESA;5;MATERIAL DE EXPEDIENTE                                                          
2024;449030;GRUPO NATUREZA DESPESA;6;MATERIAL PARA AR CONDICIONADO E EMBALAGENS                                      
2024;449030;GRUPO NATUREZA DESPESA;7;MATERIAL PARA AR CONDICIONADO E EMBALAGENS                                      
2024;449030;GRUPO NATUREZA DESPESA;8;GAS ENGARRAFO PARA COZINHA                                                      
2024;449030;GRUPO NATUREZA DESPESA;9;MATERIAL PARA LIMPEZA CONSERVACAO E HIGI                                        
2024;449030;GRUPO NATUREZA DESPESA;10;MATERIAL PARA REPAROS E CONSERVACAO DE I                                        
2024;449030;GRUPO NATUREZA DESPESA;11;MATERIAL PARA MOVEIS E EQUIPAMENTOS                                             
2024;449030;GRUPO NATUREZA DESPESA;12;PECAS E ACESSORIOS PARA VEICULOS                                                
2024;449030;GRUPO NATUREZA DESPESA;13;MATERIAL PARA INSTALACAO ELETRICA                                               
2024;449030;GRUPO NATUREZA DESPESA;14;MATERIAL PARA INSTALACAO HIDRAULICA                                             
2024;449030;GRUPO NATUREZA DESPESA;15;PECAS E ACESSORIOS PARA EQUIP DE COMINIC                                        
2024;449030;GRUPO NATUREZA DESPESA;16;VESTUARIO E UNIFORME EM GERAL                                                   
2024;449030;GRUPO NATUREZA DESPESA;17;MATERIAL GRAFICO                                                                
2024;449030;GRUPO NATUREZA DESPESA;18;EXPLOSIVOS E MUNICOES                                                           
2024;449030;GRUPO NATUREZA DESPESA;19;MATERIAL ODONTOLOGICO HOSPITALAR E AMBUL                                        
2024;449030;GRUPO NATUREZA DESPESA;21;ARTIGO CIRURGICO E DE LABORATORIO                                               
2024;449030;GRUPO NATUREZA DESPESA;22;MEDICAMENTO E PRODUTOS FARMACEUTICOS                                            
2024;449030;GRUPO NATUREZA DESPESA;23;MATERIAL QUIMICO E RAIO X                                                       
2024;449030;GRUPO NATUREZA DESPESA;24;MATERIAL PARA ESPORTES E RECREACAO                                              
2024;449030;GRUPO NATUREZA DESPESA;25;MATERIAL PARA AUDIO E FOTO                                                      
2024;449030;GRUPO NATUREZA DESPESA;26;MATERIAL DE PROTECAO SEGURANCA E SOCORRO                                        
2024;449030;GRUPO NATUREZA DESPESA;27;MATERIAL PARA SINALIZACAO E INDENTIFICACAO                                      
2024;449030;GRUPO NATUREZA DESPESA;28;MATERIAL PARA COPA E COZINHA                                                    
2024;449030;GRUPO NATUREZA DESPESA;29;MATERIAL PARA FARDAMENTO MILITAR                                                
2024;449030;GRUPO NATUREZA DESPESA;30;MATERIA PRIMA EM GERAL                                                          
2024;449030;GRUPO NATUREZA DESPESA;31;MATERIA PARA PERFURACAO DE POCOS                                                
2024;449030;GRUPO NATUREZA DESPESA;32;MATERIAL DIDATICO E TECNICO                                                     
2024;449030;GRUPO NATUREZA DESPESA;33;PRODUTO ARTESANAIS                                                              
2024;449030;GRUPO NATUREZA DESPESA;34;FERRAMENTAS E UTENSILIOS                                                        
2024;449030;GRUPO NATUREZA DESPESA;35;IMPRESSOS E UTENSILIOS                                                          
2024;449030;GRUPO NATUREZA DESPESA;36;PECAS E ACESSORIOS PARA AERONAVES                                               
2024;449030;GRUPO NATUREZA DESPESA;37;AGUA MINERAL                                                                    
2024;449030;GRUPO NATUREZA DESPESA;64;MATERIAL PARA MANUTENCAO DE PRESIDIOS                                           
2024;449030;GRUPO NATUREZA DESPESA;65;MATERIAL PARA MANUTENCAO DAS UNIDADES MI                                        
2024;449030;GRUPO NATUREZA DESPESA;66;MATERIAL PARA MANUTENCAO DAS ESCOLAS                                            
2024;449030;GRUPO NATUREZA DESPESA;67;MATERIAL PARA MANUTENCAO DOS CREDES                                             
2024;449030;GRUPO NATUREZA DESPESA;68;MATERIAL PARA DECORACAO DE CURTA DURACAO                                        
2024;449030;GRUPO NATUREZA DESPESA;69;SUPRIMENTO DE FUNDO                                                             
2024;449030;GRUPO NATUREZA DESPESA;80;LICENCA DE USO DE SOFTWARE                                                      
2024;449030;GRUPO NATUREZA DESPESA;81;MATERIAL PARA TEC DA INFORMACAO                                                 
2024;449030;GRUPO NATUREZA DESPESA;99;OUTROS MATERIAS DE CONSUMO                                                      
2024;44903000;MATERIAL DE CONSUMO;1;COMBUSTIVEL E LUBRIFICANTES
2024;44903000;MATERIAL DE CONSUMO;2;GENEROS DE ALIMENTOS
2024;44903000;MATERIAL DE CONSUMO;3;ANIMAIS PRA ESTUDOS CORTE OU ABATE
2024;44903000;MATERIAL DE CONSUMO;4;ALIMENTO PARA ANIMAIS
2024;44903000;MATERIAL DE CONSUMO;5;MATERIAL DE EXPEDIENTE
2024;44903000;MATERIAL DE CONSUMO;6;MATERIAL PARA AR CONDICIONADO E EMBALAGENS
2024;44903000;MATERIAL DE CONSUMO;7;MATERIAL PARA AR CONDICIONADO E EMBALAGENS
2024;44903000;MATERIAL DE CONSUMO;8;GAS ENGARRAFO PARA COZINHA
2024;44903000;MATERIAL DE CONSUMO;9;MATERIAL PARA LIMPEZA CONSERVACAO E HIGI
2024;44903000;MATERIAL DE CONSUMO;10;MATERIAL PARA REPAROS E CONSERVACAO DE I
2024;44903000;MATERIAL DE CONSUMO;11;MATERIAL PARA MOVEIS E EQUIPAMENTOS
2024;44903000;MATERIAL DE CONSUMO;12;PECAS E ACESSORIOS PARA VEICULOS
2024;44903000;MATERIAL DE CONSUMO;13;MATERIAL PARA INSTALACAO ELETRICA
2024;44903000;MATERIAL DE CONSUMO;14;MATERIAL PARA INSTALACAO HIDRAULICA
2024;44903000;MATERIAL DE CONSUMO;15;PECAS E ACESSORIOS PARA EQUIP DE COMINIC
2024;44903000;MATERIAL DE CONSUMO;16;VESTUARIO E UNIFORME EM GERAL
2024;44903000;MATERIAL DE CONSUMO;17;MATERIAL GRAFICO
2024;44903000;MATERIAL DE CONSUMO;18;EXPLOSIVOS E MUNICOES
2024;44903000;MATERIAL DE CONSUMO;19;MATERIAL ODONTOLOGICO HOSPITALAR E AMBUL
2024;44903000;MATERIAL DE CONSUMO;21;ARTIGO CIRURGICO E DE LABORATORIO
2024;44903000;MATERIAL DE CONSUMO;22;MEDICAMENTO E PRODUTOS FARMACEUTICOS
2024;44903000;MATERIAL DE CONSUMO;23;MATERIAL QUIMICO E RAIO X
2024;44903000;MATERIAL DE CONSUMO;24;MATERIAL PARA ESPORTES E RECREACAO
2024;44903000;MATERIAL DE CONSUMO;25;MATERIAL PARA AUDIO E FOTO
2024;44903000;MATERIAL DE CONSUMO;26;MATERIAL DE PROTECAO SEGURANCA E SOCORRO
2024;44903000;MATERIAL DE CONSUMO;27;MATERIAL PARA SINALIZACAO E INDENTIFICACAO
2024;44903000;MATERIAL DE CONSUMO;28;MATERIAL PARA COPA E COZINHA
2024;44903000;MATERIAL DE CONSUMO;29;MATERIAL PARA FARDAMENTO MILITAR
2024;44903000;MATERIAL DE CONSUMO;30;MATERIA PRIMA EM GERAL
2024;44903000;MATERIAL DE CONSUMO;31;MATERIA PARA PERFURACAO DE POCOS
2024;44903000;MATERIAL DE CONSUMO;32;MATERIAL DIDATICO E TECNICO
2024;44903000;MATERIAL DE CONSUMO;33;PRODUTO ARTESANAIS
2024;44903000;MATERIAL DE CONSUMO;34;FERRAMENTAS E UTENSILIOS
2024;44903000;MATERIAL DE CONSUMO;35;IMPRESSOS E UTENSILIOS
2024;44903000;MATERIAL DE CONSUMO;36;PECAS E ACESSORIOS PARA AERONAVES
2024;44903000;MATERIAL DE CONSUMO;37;AGUA MINERAL
2024;44903000;MATERIAL DE CONSUMO;64;MATERIAL PARA MANUTENCAO DE PRESIDIOS
2024;44903000;MATERIAL DE CONSUMO;65;MATERIAL PARA MANUTENCAO DAS UNIDADES MI
2024;44903000;MATERIAL DE CONSUMO;66;MATERIAL PARA MANUTENCAO DAS ESCOLAS
2024;44903000;MATERIAL DE CONSUMO;67;MATERIAL PARA MANUTENCAO DOS CREDES
2024;44903000;MATERIAL DE CONSUMO;68;MATERIAL PARA DECORACAO DE CURTA DURACAO
2024;44903000;MATERIAL DE CONSUMO;69;SUPRIMENTO DE FUNDO
2024;44903000;MATERIAL DE CONSUMO;80;LICENCA DE USO DE SOFTWARE
2024;44903000;MATERIAL DE CONSUMO;81;MATERIAL PARA TEC DA INFORMACAO
2024;44903000;MATERIAL DE CONSUMO;99;OUTROS MATERIAS DE CONSUMO
2024;449033;GRUPO NATUREZA DESPESA;1;PASSAGENSE DEP COM LOCOMACAO                                                    
2024;449033;GRUPO NATUREZA DESPESA;99;OUTRAS PASSAGENS E DESP DE LOCOMOCAO                                            
2024;44903300;PASSAGENS E DESPESAS COM LOCOMOCAO;1;PASSAGENSE DEP COM LOCOMACAO
2024;44903300;PASSAGENS E DESPESAS COM LOCOMOCAO;99;OUTRAS PASSAGENS E DESP DE LOCOMOCAO
2024;449035;GRUPO NATUREZA DESPESA;1;ASSESSORIA E CONSULTORIA TEC OU JURIDICA                                        
2024;449035;GRUPO NATUREZA DESPESA;80;CONS EM SUPORTE TECNICOP TEC DA INFORMACAO                                      
2024;449035;GRUPO NATUREZA DESPESA;81;CONS EM PROT E SEG DA INFORMACAO                                                
2024;449035;GRUPO NATUREZA DESPESA;82;CONS EM DESENV DE SOFTWARE APLICATIVO                                           
2024;449035;GRUPO NATUREZA DESPESA;89;OUTROS SERV DE CONS EM TEC DA INFORMACAO                                        
2024;449035;GRUPO NATUREZA DESPESA;99;OUTROS SERV CONSUTORIA                                                          
2024;44903500;SERVICOS DE CONSULTORIA;1;ASSESSORIA E CONSULTORIA TEC OU JURIDICA
2024;44903500;SERVICOS DE CONSULTORIA;80;CONS EM SUPORTE TECNICOP TEC DA INFORMACAO
2024;44903500;SERVICOS DE CONSULTORIA;81;CONS EM PROT E SEG DA INFORMACAO
2024;44903500;SERVICOS DE CONSULTORIA;82;CONS EM DESENV DE SOFTWARE APLICATIVO
2024;44903500;SERVICOS DE CONSULTORIA;89;OUTROS SERV DE CONS EM TEC DA INFORMACAO
2024;44903500;SERVICOS DE CONSULTORIA;99;OUTROS SERV CONSUTORIA
2024;449036;GRUPO NATUREZA DESPESA;1;OUT SERV DE TEC PESSAO FISICA                                                   
2024;449036;GRUPO NATUREZA DESPESA;80;SUPORTE TECNICO EM TEC DA INFORMACAO                                            
2024;449036;GRUPO NATUREZA DESPESA;81;PROT E SEGURANCA DA INFORMACAO                                                  
2024;449036;GRUPO NATUREZA DESPESA;82;DESENV E MANUT DO SOFTWARE APLICATIVO                                           
2024;449036;GRUPO NATUREZA DESPESA;83;LOCAÇÃO DE IMÓVEIS                                                              
2024;449036;GRUPO NATUREZA DESPESA;89;OUTROS SERV EM TEC DA INFORMACAO                                                
2024;44903600;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;1;OUT SERV DE TEC PESSAO FISICA
2024;44903600;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;80;SUPORTE TECNICO EM TEC DA INFORMACAO
2024;44903600;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;81;PROT E SEGURANCA DA INFORMACAO
2024;44903600;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;82;DESENV E MANUT DO SOFTWARE APLICATIVO
2024;44903600;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;83;LOCAÇÃO DE IMÓVEIS
2024;44903600;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;89;OUTROS SERV EM TEC DA INFORMACAO
2024;449037;GRUPO NATUREZA DESPESA;1;LOCACAO DE MAO DE OBRA                                                          
2024;44903700;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE MAO DE OBRA
2024;449039;GRUPO NATUREZA DESPESA;1;AGUA E ESGOTO                                                                   
2024;449039;GRUPO NATUREZA DESPESA;2;ENERGIA ELETRICA                                                                
2024;449039;GRUPO NATUREZA DESPESA;3;TELEFONE TELEX E CELULAR                                                        
2024;449039;GRUPO NATUREZA DESPESA;4;PORTOES E TELEGRAMAS                                                            
2024;449039;GRUPO NATUREZA DESPESA;5;XEROX E COPIAS HELIOGRAFICAS                                                    
2024;449039;GRUPO NATUREZA DESPESA;6;SUPROMENTO DE FUNDO                                                             
2024;449039;GRUPO NATUREZA DESPESA;7;COMISSOES E DESPESAS BANCARIAS                                                  
2024;449039;GRUPO NATUREZA DESPESA;8;AQUISICAO DE SOFTWARE                                                           
2024;449039;GRUPO NATUREZA DESPESA;9;COMUNICACAO E DIVULGACAO                                                        
2024;449039;GRUPO NATUREZA DESPESA;10;FRETES E CARRETOS                                                               
2024;449039;GRUPO NATUREZA DESPESA;11;EMOLDURAMENTOS                                                                  
2024;449039;GRUPO NATUREZA DESPESA;13;LOCACAO DE MOVEIS MAQUINAS E EQUIPAMENTOS                                       
2024;449039;GRUPO NATUREZA DESPESA;14;LOCACAO DE VEICULOS E AERONAVES                                                 
2024;449039;GRUPO NATUREZA DESPESA;15;LOCACAO DE BENS IMOVEIS                                                         
2024;449039;GRUPO NATUREZA DESPESA;17;RECEPCOES E HOSPEDAGENS                                                         
2024;449039;GRUPO NATUREZA DESPESA;18;EMBRATEL                                                                        
2024;449039;GRUPO NATUREZA DESPESA;19;SEGUROS EM GERAL                                                                
2024;449039;GRUPO NATUREZA DESPESA;20;FORNECIMENTO DE ALIMENTACAO                                                     
2024;449039;GRUPO NATUREZA DESPESA;22;VALE TRANSPORTE                                                                 
2024;449039;GRUPO NATUREZA DESPESA;23;REPAROS CONSERVACAO E ADAPTACAO DE IMOVEIS                                      
2024;449039;GRUPO NATUREZA DESPESA;24;REPAROS CONSERVACAO DE IMOVEIS E EQUIPAMENTOS                                   
2024;449039;GRUPO NATUREZA DESPESA;25;REPAROS E MANUTENCAO DE VEICULOS                                                
2024;449039;GRUPO NATUREZA DESPESA;26;VALE REFEICAO                                                                   
2024;449039;GRUPO NATUREZA DESPESA;27;SELECAO E TREINAMENTO DE PESSOAL                                                
2024;449039;GRUPO NATUREZA DESPESA;28;VISTORIA INSPECAO E AFERICAO                                                    
2024;449039;GRUPO NATUREZA DESPESA;29;MANUTENCAO DE ESCOLAS                                                           
2024;449039;GRUPO NATUREZA DESPESA;30;MANUTENCAO DE CRECHES                                                           
2024;449039;GRUPO NATUREZA DESPESA;32;CONSERVACAO DE ESTRADAS                                                         
2024;449039;GRUPO NATUREZA DESPESA;33;CONTRATO DE CAMBIO                                                              
2024;449039;GRUPO NATUREZA DESPESA;34;DECORACAO E ORNAMENTACAO                                                        
2024;449039;GRUPO NATUREZA DESPESA;35;CONTRIB A ENTIDADES DE CLASSE                                                   
2024;449039;GRUPO NATUREZA DESPESA;36;CONTRIB DO INSS E FGTS                                                          
2024;449039;GRUPO NATUREZA DESPESA;37;VIGILANCIA E SEGURANCA                                                          
2024;449039;GRUPO NATUREZA DESPESA;38;SINALIZACAO                                                                     
2024;449039;GRUPO NATUREZA DESPESA;39;PASSAGENS TRANSP DE PESSOAS E BAGAGENS                                          
2024;449039;GRUPO NATUREZA DESPESA;40;DESPESAS COM FESTAS E RECREACAO                                                 
2024;449039;GRUPO NATUREZA DESPESA;41;SEMINARIOS CONGR E SIMPOSIOS                                                    
2024;449039;GRUPO NATUREZA DESPESA;42;AQUISICAO LINHA ELETRICA                                                        
2024;449039;GRUPO NATUREZA DESPESA;43;AQUISICAO LINHA DE CELULAR                                                      
2024;449039;GRUPO NATUREZA DESPESA;44;CONSERV AREAS PUBLICAS                                                          
2024;449039;GRUPO NATUREZA DESPESA;45;ESTUDOS E PROJETOS                                                              
2024;449039;GRUPO NATUREZA DESPESA;46;ASSINATURA DE JORNAS E REVISTAS                                                 
2024;449039;GRUPO NATUREZA DESPESA;47;FILMAGENS FOTOGRAFIA E SOM                                                      
2024;449039;GRUPO NATUREZA DESPESA;48;LIMPEZA EM GERAL                                                                
2024;449039;GRUPO NATUREZA DESPESA;49;EXAMES DE LABORATORIO E ESPECIALIZADOS                                          
2024;449039;GRUPO NATUREZA DESPESA;50;CONVENIO ACORDOS E AJUSTES                                                      
2024;449039;GRUPO NATUREZA DESPESA;51;CONFECCAO DE UNIFORMES E FARDAMENTOS                                            
2024;449039;GRUPO NATUREZA DESPESA;52;CONFECCAO DE BANDEIRAS E FLAMULAS                                               
2024;449039;GRUPO NATUREZA DESPESA;53;SEVICOS HOSPITALARES MEDICOS E ODONTOLO                                         
2024;449039;GRUPO NATUREZA DESPESA;54;PROPECCAO E SUPERVISAO DE POCOS                                                 
2024;449039;GRUPO NATUREZA DESPESA;55;SERVICOS TECNICOS PROFIONAIS                                                    
2024;449039;GRUPO NATUREZA DESPESA;57;PUBLICACAO DE EDITAIS E ATAS                                                    
2024;449039;GRUPO NATUREZA DESPESA;58;CONDOMINIOS                                                                     
2024;449039;GRUPO NATUREZA DESPESA;59;TICKET COMBUSTIVEL                                                              
2024;449039;GRUPO NATUREZA DESPESA;60;SERVICOS JUDICIAS                                                               
2024;449039;GRUPO NATUREZA DESPESA;61;SEGURO E LICENCIAMENTO DE VEICULOS                                              
2024;449039;GRUPO NATUREZA DESPESA;63;MANUTENCAO DOS PREDIOS                                                          
2024;449039;GRUPO NATUREZA DESPESA;64;MANUTENCAO DAS UNIDADES MILITARES                                               
2024;449039;GRUPO NATUREZA DESPESA;66;EVENTOS ARTISTICOS E CULTURAS                                                   
2024;449039;GRUPO NATUREZA DESPESA;67;DESPESAS COM VIAGENS                                                            
2024;449039;GRUPO NATUREZA DESPESA;68;REPAROS E MANUTENCAO DE AERONAVES                                               
2024;449039;GRUPO NATUREZA DESPESA;69;RECUPERACAO DE ESCOLAS                                                          
2024;449039;GRUPO NATUREZA DESPESA;70;CURSOS DE ESPEC POS GRADUACAO E MESTRADO                                        
2024;449039;GRUPO NATUREZA DESPESA;71;SERVICOS DE FUNERARIOS                                                          
2024;449039;GRUPO NATUREZA DESPESA;72;CONV AGENTES DE SAUDE                                                           
2024;449039;GRUPO NATUREZA DESPESA;73;CONV COOPERATIVAS MEDICAS                                                       
2024;449039;GRUPO NATUREZA DESPESA;74;CONV PREV DE DENGUE E OUT EDEMAIS                                               
2024;449039;GRUPO NATUREZA DESPESA;75;CONV PROF GEST ESTADUAL FAE                                                     
2024;449039;GRUPO NATUREZA DESPESA;76;CONV PROF GEST ESTADUAL ATC                                                     
2024;449039;GRUPO NATUREZA DESPESA;77;CONV PROF GEST ESTADUAL INTERNACAO                                              
2024;449039;GRUPO NATUREZA DESPESA;78;LICENCA DE SOFTWARE                                                             
2024;449039;GRUPO NATUREZA DESPESA;80;SUPORTE TECNICO EM TEC DA INF                                                   
2024;449039;GRUPO NATUREZA DESPESA;81;PROTECAO E SEG DA INFORMACAO                                                    
2024;449039;GRUPO NATUREZA DESPESA;82;DESENV E MANUT DE SOFTWARE APLICATIVO                                           
2024;449039;GRUPO NATUREZA DESPESA;83;MANUT DE EQUIP DE TECNOLOGIA DA INF                                             
2024;449039;GRUPO NATUREZA DESPESA;84;INST DE INFRA EST DE REDES DE COMPUTADORES                                      
2024;449039;GRUPO NATUREZA DESPESA;85;SEL E TREIN DE PESSOAL DE TECNOLOGIA                                            
2024;449039;GRUPO NATUREZA DESPESA;86;SERV DE COMUNICACAO P TEC DA INFORMACAO                                         
2024;449039;GRUPO NATUREZA DESPESA;87;PROVEDOR DE ACESSO HOSP E MANUT PAG ELET                                        
2024;449039;GRUPO NATUREZA DESPESA;88;LOCACAO DE MAQ EQUIP SOFTWARE E INFRA                                           
2024;449039;GRUPO NATUREZA DESPESA;89;OUTROS SERV PARA TECNOLOGIA SA INFORMACAO OUTROS                                
2024;449039;GRUPO NATUREZA DESPESA;90;PROCESSAMENTOS DE DADOS                                                         
2024;449039;GRUPO NATUREZA DESPESA;91;PROCESSAMENTOS DE IMAGENS                                                       
2024;449039;GRUPO NATUREZA DESPESA;92;SERVISOS DE DEDETIZACAO                                                         
2024;449039;GRUPO NATUREZA DESPESA;99;OUTROS SERVICOS DE TERCEIROS                                                    
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;1;AGUA E ESGOTO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;2;ENERGIA ELETRICA
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;3;TELEFONE TELEX E CELULAR
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;4;PORTOES E TELEGRAMAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;5;XEROX E COPIAS HELIOGRAFICAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;6;SUPROMENTO DE FUNDO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;7;COMISSOES E DESPESAS BANCARIAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;8;AQUISICAO DE SOFTWARE
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;9;COMUNICACAO E DIVULGACAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;10;FRETES E CARRETOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;11;EMOLDURAMENTOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;13;LOCACAO DE MOVEIS MAQUINAS E EQUIPAMENTOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;14;LOCACAO DE VEICULOS E AERONAVES
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;15;LOCACAO DE BENS IMOVEIS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;17;RECEPCOES E HOSPEDAGENS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;EMBRATEL
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;19;SEGUROS EM GERAL
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;20;FORNECIMENTO DE ALIMENTACAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;22;VALE TRANSPORTE
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;23;REPAROS CONSERVACAO E ADAPTACAO DE IMOVEIS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;24;REPAROS CONSERVACAO DE IMOVEIS E EQUIPAMENTOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;25;REPAROS E MANUTENCAO DE VEICULOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;26;VALE REFEICAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;27;SELECAO E TREINAMENTO DE PESSOAL
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;28;VISTORIA INSPECAO E AFERICAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;29;MANUTENCAO DE ESCOLAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;30;MANUTENCAO DE CRECHES
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;32;CONSERVACAO DE ESTRADAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33;CONTRATO DE CAMBIO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;34;DECORACAO E ORNAMENTACAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;35;CONTRIB A ENTIDADES DE CLASSE
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;36;CONTRIB DO INSS E FGTS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;37;VIGILANCIA E SEGURANCA
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;38;SINALIZACAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;39;PASSAGENS TRANSP DE PESSOAS E BAGAGENS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;40;DESPESAS COM FESTAS E RECREACAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;41;SEMINARIOS CONGR E SIMPOSIOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;42;AQUISICAO LINHA ELETRICA
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;43;AQUISICAO LINHA DE CELULAR
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;44;CONSERV AREAS PUBLICAS
